"TIME","GEO","UNIT","Value","FlagandFootnotes"
"2011","Nuoro","Personspersquarekilometre","40.7",""
"2011","Cagliari","Personspersquarekilometre","120.9",""
"2011","Oristano","Personspersquarekilometre","54.3",""
"2011","Olbia-Tempio","Personspersquarekilometre","44.5",""
"2011","Ogliastra","Personspersquarekilometre","31.1",""
"2011","MedioCampidano","Personspersquarekilometre","67.3",""
"2011","Carbonia-Iglesias","Personspersquarekilometre","86.4",""
"2012","Italy","Personspersquarekilometre","201.8",""
"2012","Nord-Ovest","Personspersquarekilometre","281.1",""
"2012","Piemonte","Personspersquarekilometre","175.6",""
"2012","Torino","Personspersquarekilometre","334.3",""
"2012","Vercelli","Personspersquarekilometre","86.6",""
"2012","Biella","Personspersquarekilometre","202.7",""
"2012","Verbano-Cusio-Ossola","Personspersquarekilometre","75.0",""
"2012","Novara","Personspersquarekilometre","284.9",""
"2012","Cuneo","Personspersquarekilometre","86.2",""
"2012","Asti","Personspersquarekilometre","145.3",""
"2012","Alessandria","Personspersquarekilometre","123.2",""
"2012","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.3",""
"2012","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.3",""
"2012","Liguria","Personspersquarekilometre","293.9",""
"2012","Imperia","Personspersquarekilometre","187.5",""
"2012","Savona","Personspersquarekilometre","184.7",""
"2012","Genova","Personspersquarekilometre","471.6",""
"2012","LaSpezia","Personspersquarekilometre","254.0",""
"2012","Lombardia","Personspersquarekilometre","427.5",""
"2012","Varese","Personspersquarekilometre","785.4",""
"2012","Como","Personspersquarekilometre","496.3",""
"2012","Lecco","Personspersquarekilometre","452.1",""
"2012","Sondrio","Personspersquarekilometre","57.3",""
"2012","Bergamo","Personspersquarekilometre","411.2",""
"2012","Brescia","Personspersquarekilometre","277.4",""
"2012","Pavia","Personspersquarekilometre","188.4",""
"2012","Lodi","Personspersquarekilometre","302.9",""
"2012","Cremona","Personspersquarekilometre","211.8",""
"2012","Mantova","Personspersquarekilometre","184.0",""
"2012","Milano","Personspersquarekilometre","1935.1",""
"2012","MonzaedellaBrianza","Personspersquarekilometre","2085.2",""
"2012","Nord-Est","Personspersquarekilometre","184.3",""
"2012","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","68.8",""
"2012","Bolzano-Bozen","Personspersquarekilometre","68.8",""
"2012","ProvinciaAutonomadiTrento","Personspersquarekilometre","85.9",""
"2012","Trento","Personspersquarekilometre","85.9",""
"2012","Veneto","Personspersquarekilometre","277.0",""
"2012","Verona","Personspersquarekilometre","312.1",""
"2012","Vicenza","Personspersquarekilometre","321.2",""
"2012","Belluno","Personspersquarekilometre","58.3",""
"2012","Treviso","Personspersquarekilometre","364.4",""
"2012","Venezia","Personspersquarekilometre","388.9",""
"2012","Padova","Personspersquarekilometre","439.8",""
"2012","Rovigo","Personspersquarekilometre","141.8",""
"2012","Friuli-VeneziaGiulia","Personspersquarekilometre","161.4",""
"2012","Pordenone","Personspersquarekilometre","144.1",""
"2012","Udine","Personspersquarekilometre","113.3",""
"2012","Gorizia","Personspersquarekilometre","309.0",""
"2012","Trieste","Personspersquarekilometre","1099.5",""
"2012","Emilia-Romagna","Personspersquarekilometre","194.2",""
"2012","Piacenza","Personspersquarekilometre","114.2",""
"2012","Parma","Personspersquarekilometre","128.9",""
"2012","Reggionell'Emilia","Personspersquarekilometre","232.3",""
"2012","Modena","Personspersquarekilometre","262.4",""
"2012","Bologna","Personspersquarekilometre","270.2",""
"2012","Ferrara","Personspersquarekilometre","138.2",""
"2012","Ravenna","Personspersquarekilometre","214.9",""
"2012","Forlì-Cesena","Personspersquarekilometre","167.6",""
"2012","Rimini","Personspersquarekilometre","376.7",""
"2012","Centro(IT)","Personspersquarekilometre","200.5",""
"2012","Toscana","Personspersquarekilometre","162.4",""
"2012","Massa-Carrara","Personspersquarekilometre","177.1",""
"2012","Lucca","Personspersquarekilometre","224.3",""
"2012","Pistoia","Personspersquarekilometre","302.0",""
"2012","Firenze","Personspersquarekilometre","282.0",""
"2012","Prato","Personspersquarekilometre","683.6",""
"2012","Livorno","Personspersquarekilometre","279.1",""
"2012","Pisa","Personspersquarekilometre","172.0",""
"2012","Arezzo","Personspersquarekilometre","107.3",""
"2012","Siena","Personspersquarekilometre","70.5",""
"2012","Grosseto","Personspersquarekilometre","49.8",""
"2012","Umbria","Personspersquarekilometre","107.2",""
"2012","Perugia","Personspersquarekilometre","106.6",""
"2012","Terni","Personspersquarekilometre","109.0",""
"2012","Marche","Personspersquarekilometre","164.7",""
"2012","PesaroeUrbino","Personspersquarekilometre","141.6",""
"2012","Ancona","Personspersquarekilometre","248.7",""
"2012","Macerata","Personspersquarekilometre","116.1",""
"2012","AscoliPiceno","Personspersquarekilometre","171.3",""
"2012","Fermo","Personspersquarekilometre","203.6",""
"2012","Lazio","Personspersquarekilometre","327.2",""
"2012","Viterbo","Personspersquarekilometre","91.0",""
"2012","Rieti","Personspersquarekilometre","57.2",""
"2012","Roma","Personspersquarekilometre","760.2",""
"2012","Latina","Personspersquarekilometre","246.7",""
"2012","Frosinone","Personspersquarekilometre","153.3",""
"2012","Sud","Personspersquarekilometre","193.9",""
"2012","Abruzzo","Personspersquarekilometre","123.1",""
"2012","L'Aquila","Personspersquarekilometre","59.8",""
"2012","Teramo","Personspersquarekilometre","159.8",""
"2012","Pescara","Personspersquarekilometre","270.0",""
"2012","Chieti","Personspersquarekilometre","152.8",""
"2012","Molise","Personspersquarekilometre","71.6",""
"2012","Isernia","Personspersquarekilometre","57.8",""
"2012","Campobasso","Personspersquarekilometre","78.9",""
"2012","Campania","Personspersquarekilometre","430.6",""
"2012","Caserta","Personspersquarekilometre","348.2",""
"2012","Benevento","Personspersquarekilometre","139.7",""
"2012","Napoli","Personspersquarekilometre","2628.5",""
"2012","Avellino","Personspersquarekilometre","155.5",""
"2012","Salerno","Personspersquarekilometre","226.1",""
"2012","Puglia","Personspersquarekilometre","211.1",""
"2012","Taranto","Personspersquarekilometre","241.4",""
"2012","Brindisi","Personspersquarekilometre","217.8",""
"2012","Lecce","Personspersquarekilometre","290.6",""
"2012","Foggia","Personspersquarekilometre","90.0",""
"2012","Bari","Personspersquarekilometre","325.9",""
"2012","Barletta-Andria-Trani","Personspersquarekilometre","254.8",""
"2012","Basilicata","Personspersquarekilometre","59.4",""
"2012","Potenza","Personspersquarekilometre","59.0",""
"2012","Matera","Personspersquarekilometre","60.0",""
"2012","Calabria","Personspersquarekilometre","132.7",""
"2012","Cosenza","Personspersquarekilometre","110.1",""
"2012","Crotone","Personspersquarekilometre","101.1",""
"2012","Catanzaro","Personspersquarekilometre","153.3",""
"2012","ViboValentia","Personspersquarekilometre","144.3",""
"2012","ReggiodiCalabria","Personspersquarekilometre","177.6",""
"2012","Isole","Personspersquarekilometre","134.7",""
"2012","Sicilia","Personspersquarekilometre","196.8",""
"2012","Trapani","Personspersquarekilometre","175.9",""
"2012","Palermo","Personspersquarekilometre","251.2",""
"2012","Messina","Personspersquarekilometre","205.0",""
"2012","Agrigento","Personspersquarekilometre","148.1",""
"2012","Caltanissetta","Personspersquarekilometre","129.5",""
"2012","Enna","Personspersquarekilometre","68.4",""
"2012","Catania","Personspersquarekilometre","307.1",""
"2012","Ragusa","Personspersquarekilometre","192.4",""
"2012","Siracusa","Personspersquarekilometre","191.2",""
"2012","Sardegna","Personspersquarekilometre","68.6",""
"2012","Sassari","Personspersquarekilometre","76.7",""
"2012","Nuoro","Personspersquarekilometre","40.5",""
"2012","Cagliari","Personspersquarekilometre","121.0",""
"2012","Oristano","Personspersquarekilometre","54.1",""
"2012","Olbia-Tempio","Personspersquarekilometre","44.8",""
"2012","Ogliastra","Personspersquarekilometre","31.1",""
"2012","MedioCampidano","Personspersquarekilometre","67.0",""
"2012","Carbonia-Iglesias","Personspersquarekilometre","86.1",""
"2013","Italy","Personspersquarekilometre","199.4",""
"2013","Nord-Ovest","Personspersquarekilometre","276.1",""
"2013","Piemonte","Personspersquarekilometre","173.5",""
"2013","Torino","Personspersquarekilometre","333.4",""
"2013","Vercelli","Personspersquarekilometre","84.9",""
"2013","Biella","Personspersquarekilometre","199.2",""
"2013","Verbano-Cusio-Ossola","Personspersquarekilometre","71.1",""
"2013","Novara","Personspersquarekilometre","275.6",""
"2013","Cuneo","Personspersquarekilometre","85.7",""
"2013","Asti","Personspersquarekilometre","145.0",""
"2013","Alessandria","Personspersquarekilometre","121.0",""
"2013","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.3",""
"2013","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.3",""
"2013","Liguria","Personspersquarekilometre","291.5",""
"2013","Imperia","Personspersquarekilometre","187.0",""
"2013","Savona","Personspersquarekilometre","182.6",""
"2013","Genova","Personspersquarekilometre","468.7",""
"2013","LaSpezia","Personspersquarekilometre","250.3",""
"2013","Lombardia","Personspersquarekilometre","414.2",""
"2013","Varese","Personspersquarekilometre","736.6",""
"2013","Como","Personspersquarekilometre","465.7",""
"2013","Lecco","Personspersquarekilometre","416.7",""
"2013","Sondrio","Personspersquarekilometre","56.9",""
"2013","Bergamo","Personspersquarekilometre","400.9",""
"2013","Brescia","Personspersquarekilometre","262.2",""
"2013","Pavia","Personspersquarekilometre","183.2",""
"2013","Lodi","Personspersquarekilometre","290.5",""
"2013","Cremona","Personspersquarekilometre","204.5",""
"2013","Mantova","Personspersquarekilometre","176.5",""
"2013","Milano","Personspersquarekilometre","1983.3",""
"2013","MonzaedellaBrianza","Personspersquarekilometre","2115.3",""
"2013","Nord-Est","Personspersquarekilometre","185.9",""
"2013","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","69.3",""
"2013","Bolzano-Bozen","Personspersquarekilometre","69.3",""
"2013","ProvinciaAutonomadiTrento","Personspersquarekilometre","85.9",""
"2013","Trento","Personspersquarekilometre","85.9",""
"2013","Veneto","Personspersquarekilometre","266.4",""
"2013","Verona","Personspersquarekilometre","295.4",""
"2013","Vicenza","Personspersquarekilometre","318.6",""
"2013","Belluno","Personspersquarekilometre","57.0",""
"2013","Treviso","Personspersquarekilometre","356.6",""
"2013","Venezia","Personspersquarekilometre","344.9",""
"2013","Padova","Personspersquarekilometre","434.7",""
"2013","Rovigo","Personspersquarekilometre","133.8",""
"2013","Friuli-VeneziaGiulia","Personspersquarekilometre","155.9",""
"2013","Pordenone","Personspersquarekilometre","137.9",""
"2013","Udine","Personspersquarekilometre","109.5",""
"2013","Gorizia","Personspersquarekilometre","301.6",""
"2013","Trieste","Personspersquarekilometre","1097.1",""
"2013","Emilia-Romagna","Personspersquarekilometre","196.5",""
"2013","Piacenza","Personspersquarekilometre","111.1",""
"2013","Parma","Personspersquarekilometre","126.8",""
"2013","Reggionell'Emilia","Personspersquarekilometre","230.6",""
"2013","Modena","Personspersquarekilometre","258.4",""
"2013","Bologna","Personspersquarekilometre","269.0",""
"2013","Ferrara","Personspersquarekilometre","134.3",""
"2013","Ravenna","Personspersquarekilometre","209.4",""
"2013","Forlì-Cesena","Personspersquarekilometre","166.0",""
"2013","Rimini","Personspersquarekilometre","382.2",""
"2013","Centro(IT)","Personspersquarekilometre","204.5",""
"2013","Toscana","Personspersquarekilometre","161.9",""
"2013","Massa-Carrara","Personspersquarekilometre","173.0",""
"2013","Lucca","Personspersquarekilometre","220.9",""
"2013","Pistoia","Personspersquarekilometre","300.4",""
"2013","Firenze","Personspersquarekilometre","283.8",""
"2013","Prato","Personspersquarekilometre","685.2",""
"2013","Livorno","Personspersquarekilometre","278.5",""
"2013","Pisa","Personspersquarekilometre","170.5",""
"2013","Arezzo","Personspersquarekilometre","106.9",""
"2013","Siena","Personspersquarekilometre","70.4",""
"2013","Grosseto","Personspersquarekilometre","49.5",""
"2013","Umbria","Personspersquarekilometre","105.3",""
"2013","Perugia","Personspersquarekilometre","104.4",""
"2013","Terni","Personspersquarekilometre","108.1",""
"2013","Marche","Personspersquarekilometre","164.8",""
"2013","PesaroeUrbino","Personspersquarekilometre","141.7",""
"2013","Ancona","Personspersquarekilometre","243.2",""
"2013","Macerata","Personspersquarekilometre","115.5",""
"2013","AscoliPiceno","Personspersquarekilometre","172.0",""
"2013","Fermo","Personspersquarekilometre","203.7",""
"2013","Lazio","Personspersquarekilometre","331.6",""
"2013","Viterbo","Personspersquarekilometre","88.2",""
"2013","Rieti","Personspersquarekilometre","57.5",""
"2013","Roma","Personspersquarekilometre","779.5",""
"2013","Latina","Personspersquarekilometre","248.6",""
"2013","Frosinone","Personspersquarekilometre","152.6",""
"2013","Sud","Personspersquarekilometre","190.7",""
"2013","Abruzzo","Personspersquarekilometre","122.2",""
"2013","L'Aquila","Personspersquarekilometre","60.2",""
"2013","Teramo","Personspersquarekilometre","158.2",""
"2013","Pescara","Personspersquarekilometre","259.4",""
"2013","Chieti","Personspersquarekilometre","150.5",""
"2013","Molise","Personspersquarekilometre","70.4",""
"2013","Isernia","Personspersquarekilometre","56.8",""
"2013","Campobasso","Personspersquarekilometre","77.6",""
"2013","Campania","Personspersquarekilometre","425.7",""
"2013","Caserta","Personspersquarekilometre","345.5",""
"2013","Benevento","Personspersquarekilometre","136.4",""
"2013","Napoli","Personspersquarekilometre","2622.0",""
"2013","Avellino","Personspersquarekilometre","153.0",""
"2013","Salerno","Personspersquarekilometre","221.9",""
"2013","Puglia","Personspersquarekilometre","208.3",""
"2013","Taranto","Personspersquarekilometre","237.8",""
"2013","Brindisi","Personspersquarekilometre","215.3",""
"2013","Lecce","Personspersquarekilometre","287.3",""
"2013","Foggia","Personspersquarekilometre","90.2",""
"2013","Bari","Personspersquarekilometre","324.7",""
"2013","Barletta-Andria-Trani","Personspersquarekilometre","254.8",""
"2013","Basilicata","Personspersquarekilometre","57.3",""
"2013","Potenza","Personspersquarekilometre","57.1",""
"2013","Matera","Personspersquarekilometre","57.7",""
"2013","Calabria","Personspersquarekilometre","129.4",""
"2013","Cosenza","Personspersquarekilometre","106.8",""
"2013","Crotone","Personspersquarekilometre","99.6",""
"2013","Catanzaro","Personspersquarekilometre","149.8",""
"2013","ViboValentia","Personspersquarekilometre","141.5",""
"2013","ReggiodiCalabria","Personspersquarekilometre","172.9",""
"2013","Isole","Personspersquarekilometre","134.2",""
"2013","Sicilia","Personspersquarekilometre","195.4",""
"2013","Trapani","Personspersquarekilometre","175.4",""
"2013","Palermo","Personspersquarekilometre","251.5",""
"2013","Messina","Personspersquarekilometre","198.5",""
"2013","Agrigento","Personspersquarekilometre","146.6",""
"2013","Caltanissetta","Personspersquarekilometre","128.0",""
"2013","Enna","Personspersquarekilometre","67.0",""
"2013","Catania","Personspersquarekilometre","306.8",""
"2013","Ragusa","Personspersquarekilometre","193.5",""
"2013","Siracusa","Personspersquarekilometre","189.3",""
"2013","Sardegna","Personspersquarekilometre","68.6",""
"2013","Sassari","Personspersquarekilometre","77.5",""
"2013","Nuoro","Personspersquarekilometre","40.3",""
"2013","Cagliari","Personspersquarekilometre","121.7",""
"2013","Oristano","Personspersquarekilometre","53.8",""
"2013","Olbia-Tempio","Personspersquarekilometre","45.7",""
"2013","Ogliastra","Personspersquarekilometre","31.0",""
"2013","MedioCampidano","Personspersquarekilometre","66.3",""
"2013","Carbonia-Iglesias","Personspersquarekilometre","85.5",""
"2014","Italy","Personspersquarekilometre","206.0",""
"2014","Nord-Ovest","Personspersquarekilometre","286.9",""
"2014","Piemonte","Personspersquarekilometre","178.2",""
"2014","Torino","Personspersquarekilometre","341.1",""
"2014","Vercelli","Personspersquarekilometre","86.7",""
"2014","Biella","Personspersquarekilometre","202.8",""
"2014","Verbano-Cusio-Ossola","Personspersquarekilometre","75.5",""
"2014","Novara","Personspersquarekilometre","289.1",""
"2014","Cuneo","Personspersquarekilometre","86.9",""
"2014","Asti","Personspersquarekilometre","146.6",""
"2014","Alessandria","Personspersquarekilometre","124.9",""
"2014","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.7",""
"2014","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.7",""
"2014","Liguria","Personspersquarekilometre","297.9",""
"2014","Imperia","Personspersquarekilometre","190.2",""
"2014","Savona","Personspersquarekilometre","186.3",""
"2014","Genova","Personspersquarekilometre","478.5",""
"2014","LaSpezia","Personspersquarekilometre","257.9",""
"2014","Lombardia","Personspersquarekilometre","438.1",""
"2014","Varese","Personspersquarekilometre","798.8",""
"2014","Como","Personspersquarekilometre","504.5",""
"2014","Lecco","Personspersquarekilometre","456.5",""
"2014","Sondrio","Personspersquarekilometre","57.7",""
"2014","Bergamo","Personspersquarekilometre","417.9",""
"2014","Brescia","Personspersquarekilometre","282.1",""
"2014","Pavia","Personspersquarekilometre","192.2",""
"2014","Lodi","Personspersquarekilometre","309.1",""
"2014","Cremona","Personspersquarekilometre","213.1",""
"2014","Mantova","Personspersquarekilometre","186.4",""
"2014","Milano","Personspersquarekilometre","2021.9",""
"2014","MonzaedellaBrianza","Personspersquarekilometre","2132.4",""
"2014","Nord-Est","Personspersquarekilometre","187.0",""
"2014","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","70.2",""
"2014","Bolzano-Bozen","Personspersquarekilometre","70.2",""
"2014","ProvinciaAutonomadiTrento","Personspersquarekilometre","87.4",""
"2014","Trento","Personspersquarekilometre","87.4",""
"2014","Veneto","Personspersquarekilometre","280.4",""
"2014","Verona","Personspersquarekilometre","318.7",""
"2014","Vicenza","Personspersquarekilometre","324.1",""
"2014","Belluno","Personspersquarekilometre","58.1",""
"2014","Treviso","Personspersquarekilometre","368.1",""
"2014","Venezia","Personspersquarekilometre","393.9",""
"2014","Padova","Personspersquarekilometre","445.9",""
"2014","Rovigo","Personspersquarekilometre","142.4",""
"2014","Friuli-VeneziaGiulia","Personspersquarekilometre","162.6",""
"2014","Pordenone","Personspersquarekilometre","145.2",""
"2014","Udine","Personspersquarekilometre","113.6",""
"2014","Gorizia","Personspersquarekilometre","310.5",""
"2014","Trieste","Personspersquarekilometre","1117.9",""
"2014","Emilia-Romagna","Personspersquarekilometre","198.1",""
"2014","Piacenza","Personspersquarekilometre","115.4",""
"2014","Parma","Personspersquarekilometre","133.5",""
"2014","Reggionell'Emilia","Personspersquarekilometre","238.4",""
"2014","Modena","Personspersquarekilometre","267.9",""
"2014","Bologna","Personspersquarekilometre","275.6",""
"2014","Ferrara","Personspersquarekilometre","138.9",""
"2014","Ravenna","Personspersquarekilometre","218.7",""
"2014","Forlì-Cesena","Personspersquarekilometre","169.6",""
"2014","Rimini","Personspersquarekilometre","387.0",""
"2014","Centro(IT)","Personspersquarekilometre","208.0",""
"2014","Toscana","Personspersquarekilometre","165.6",""
"2014","Massa-Carrara","Personspersquarekilometre","177.5",""
"2014","Lucca","Personspersquarekilometre","227.8",""
"2014","Pistoia","Personspersquarekilometre","306.9",""
"2014","Firenze","Personspersquarekilometre","290.6",""
"2014","Prato","Personspersquarekilometre","701.2",""
"2014","Livorno","Personspersquarekilometre","282.9",""
"2014","Pisa","Personspersquarekilometre","175.7",""
"2014","Arezzo","Personspersquarekilometre","108.2",""
"2014","Siena","Personspersquarekilometre","71.5",""
"2014","Grosseto","Personspersquarekilometre","50.8",""
"2014","Umbria","Personspersquarekilometre","108.5",""
"2014","Perugia","Personspersquarekilometre","108.0",""
"2014","Terni","Personspersquarekilometre","110.3",""
"2014","Marche","Personspersquarekilometre","165.1",""
"2014","PesaroeUrbino","Personspersquarekilometre","141.7",""
"2014","Ancona","Personspersquarekilometre","250.8",""
"2014","Macerata","Personspersquarekilometre","116.7",""
"2014","AscoliPiceno","Personspersquarekilometre","172.2",""
"2014","Fermo","Personspersquarekilometre","204.4",""
"2014","Lazio","Personspersquarekilometre","348.1",""
"2014","Viterbo","Personspersquarekilometre","93.3",""
"2014","Rieti","Personspersquarekilometre","58.6",""
"2014","Roma","Personspersquarekilometre","819.6",""
"2014","Latina","Personspersquarekilometre","256.9",""
"2014","Frosinone","Personspersquarekilometre","154.7",""
"2014","Sud","Personspersquarekilometre","196.5",""
"2014","Abruzzo","Personspersquarekilometre","125.3",""
"2014","L'Aquila","Personspersquarekilometre","61.1",""
"2014","Teramo","Personspersquarekilometre","162.1",""
"2014","Pescara","Personspersquarekilometre","276.4",""
"2014","Chieti","Personspersquarekilometre","154.7",""
"2014","Molise","Personspersquarekilometre","71.8",""
"2014","Isernia","Personspersquarekilometre","57.8",""
"2014","Campobasso","Personspersquarekilometre","79.2",""
"2014","Campania","Personspersquarekilometre","438.0",""
"2014","Caserta","Personspersquarekilometre","354.7",""
"2014","Benevento","Personspersquarekilometre","139.2",""
"2014","Napoli","Personspersquarekilometre","2687.4",""
"2014","Avellino","Personspersquarekilometre","155.7",""
"2014","Salerno","Personspersquarekilometre","229.0",""
"2014","Puglia","Personspersquarekilometre","213.1",""
"2014","Taranto","Personspersquarekilometre","243.8",""
"2014","Brindisi","Personspersquarekilometre","218.4",""
"2014","Lecce","Personspersquarekilometre","292.6",""
"2014","Foggia","Personspersquarekilometre","90.6",""
"2014","Bari","Personspersquarekilometre","327.3",""
"2014","Barletta-Andria-Trani","Personspersquarekilometre","255.4",""
"2014","Basilicata","Personspersquarekilometre","59.4",""
"2014","Potenza","Personspersquarekilometre","59.0",""
"2014","Matera","Personspersquarekilometre","60.3",""
"2014","Calabria","Personspersquarekilometre","134.1",""
"2014","Cosenza","Personspersquarekilometre","110.8",""
"2014","Crotone","Personspersquarekilometre","102.8",""
"2014","Catanzaro","Personspersquarekilometre","155.1",""
"2014","ViboValentia","Personspersquarekilometre","144.7",""
"2014","ReggiodiCalabria","Personspersquarekilometre","180.3",""
"2014","Isole","Personspersquarekilometre","137.1",""
"2014","Sicilia","Personspersquarekilometre","200.5",""
"2014","Trapani","Personspersquarekilometre","178.4",""
"2014","Palermo","Personspersquarekilometre","257.9",""
"2014","Messina","Personspersquarekilometre","204.4",""
"2014","Agrigento","Personspersquarekilometre","148.7",""
"2014","Caltanissetta","Personspersquarekilometre","130.3",""
"2014","Enna","Personspersquarekilometre","68.0",""
"2014","Catania","Personspersquarekilometre","318.1",""
"2014","Ragusa","Personspersquarekilometre","198.4",""
"2014","Siracusa","Personspersquarekilometre","193.8",""
"2014","Sardegna","Personspersquarekilometre","69.6",""
"2014","Sassari","Personspersquarekilometre","78.2",""
"2014","Nuoro","Personspersquarekilometre","40.5",""
"2014","Cagliari","Personspersquarekilometre","123.3",""
"2014","Oristano","Personspersquarekilometre","54.0",""
"2014","Olbia-Tempio","Personspersquarekilometre","47.1",""
"2014","Ogliastra","Personspersquarekilometre","31.3",""
"2014","MedioCampidano","Personspersquarekilometre","66.6",""
"2014","Carbonia-Iglesias","Personspersquarekilometre","86.1",""
"2015","Italy","Personspersquarekilometre","205.8",""
"2015","Nord-Ovest","Personspersquarekilometre","286.8",""
"2015","Piemonte","Personspersquarekilometre","177.6",""
"2015","Torino","Personspersquarekilometre","340.0",""
"2015","Vercelli","Personspersquarekilometre","86.1",""
"2015","Biella","Personspersquarekilometre","201.3",""
"2015","Verbano-Cusio-Ossola","Personspersquarekilometre","75.2",""
"2015","Novara","Personspersquarekilometre","288.7",""
"2015","Cuneo","Personspersquarekilometre","86.8",""
"2015","Asti","Personspersquarekilometre","145.8",""
"2015","Alessandria","Personspersquarekilometre","124.1",""
"2015","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.5",""
"2015","Valled'Aosta/Valléed'Aoste","Personspersquarekilometre","39.5",""
"2015","Liguria","Personspersquarekilometre","295.9",""
"2015","Imperia","Personspersquarekilometre","189.2",""
"2015","Savona","Personspersquarekilometre","185.3",""
"2015","Genova","Personspersquarekilometre","474.6",""
"2015","LaSpezia","Personspersquarekilometre","257.1",""
"2015","Lombardia","Personspersquarekilometre","438.8",""
"2015","Varese","Personspersquarekilometre","799.8",""
"2015","Como","Personspersquarekilometre","504.9",""
"2015","Lecco","Personspersquarekilometre","455.4",""
"2015","Sondrio","Personspersquarekilometre","57.6",""
"2015","Bergamo","Personspersquarekilometre","418.0",""
"2015","Brescia","Personspersquarekilometre","282.3",""
"2015","Pavia","Personspersquarekilometre","192.1",""
"2015","Lodi","Personspersquarekilometre","309.3",""
"2015","Cremona","Personspersquarekilometre","212.6",""
"2015","Mantova","Personspersquarekilometre","185.9",""
"2015","Milano","Personspersquarekilometre","2032.1",""
"2015","MonzaedellaBrianza","Personspersquarekilometre","2136.6",""
"2015","Nord-Est","Personspersquarekilometre","187.0",""
"2015","ProvinciaAutonomadiBolzano/Bozen","Personspersquarekilometre","70.5",""
"2015","Bolzano-Bozen","Personspersquarekilometre","70.5",""
"2015","ProvinciaAutonomadiTrento","Personspersquarekilometre","87.6",""
"2015","Trento","Personspersquarekilometre","87.6",""
"2015","Veneto","Personspersquarekilometre","280.1",""
"2015","Verona","Personspersquarekilometre","318.8",""
"2015","Vicenza","Personspersquarekilometre","323.6",""
"2015","Belluno","Personspersquarekilometre","57.7",""
"2015","Treviso","Personspersquarekilometre","367.6",""
"2015","Venezia","Personspersquarekilometre","393.5",""
"2015","Padova","Personspersquarekilometre","446.0",""
"2015","Rovigo","Personspersquarekilometre","141.3",""
"2015","Friuli-VeneziaGiulia","Personspersquarekilometre","162.0",""
"2015","Pordenone","Personspersquarekilometre","144.8",""
"2015","Udine","Personspersquarekilometre","113.1",""
"2015","Gorizia","Personspersquarekilometre","309.7",""
"2015","Trieste","Personspersquarekilometre","1116.0",""
"2015","Emilia-Romagna","Personspersquarekilometre","198.2",""
"2015","Piacenza","Personspersquarekilometre","115.1",""
"2015","Parma","Personspersquarekilometre","134.2",""
"2015","Reggionell'Emilia","Personspersquarekilometre","238.1",""
"2015","Modena","Personspersquarekilometre","268.0",""
"2015","Bologna","Personspersquarekilometre","276.2",""
"2015","Ferrara","Personspersquarekilometre","138.2",""
"2015","Ravenna","Personspersquarekilometre","218.5",""
"2015","Forlì-Cesena","Personspersquarekilometre","169.1",""
"2015","Rimini","Personspersquarekilometre","387.7",""
"2015","Centro(IT)","Personspersquarekilometre","208.0",""
"2015","Toscana","Personspersquarekilometre","165.4",""
"2015","Massa-Carrara","Personspersquarekilometre","176.3",""
"2015","Lucca","Personspersquarekilometre","226.8",""
"2015","Pistoia","Personspersquarekilometre","307.0",""
"2015","Firenze","Personspersquarekilometre","291.5",""
"2015","Prato","Personspersquarekilometre","701.0",""
"2015","Livorno","Personspersquarekilometre","281.9",""
"2015","Pisa","Personspersquarekilometre","175.9",""
"2015","Arezzo","Personspersquarekilometre","107.9",""
"2015","Siena","Personspersquarekilometre","71.3",""
"2015","Grosseto","Personspersquarekilometre","50.6",""
"2015","Umbria","Personspersquarekilometre","108.2",""
"2015","Perugia","Personspersquarekilometre","107.7",""
"2015","Terni","Personspersquarekilometre","109.7",""
"2015","Marche","Personspersquarekilometre","164.6",""
"2015","PesaroeUrbino","Personspersquarekilometre","141.1",""
"2015","Ancona","Personspersquarekilometre","250.0",""
"2015","Macerata","Personspersquarekilometre","116.6",""
"2015","AscoliPiceno","Personspersquarekilometre","171.6",""
"2015","Fermo","Personspersquarekilometre","203.9",""
"2015","Lazio","Personspersquarekilometre","348.6",""
"2015","Viterbo","Personspersquarekilometre","93.0",""
"2015","Rieti","Personspersquarekilometre","58.4",""
"2015","Roma","Personspersquarekilometre","821.4",""
"2015","Latina","Personspersquarekilometre","257.9",""
"2015","Frosinone","Personspersquarekilometre","154.3",""
"2015","Sud","Personspersquarekilometre","196.1",""
"2015","Abruzzo","Personspersquarekilometre","125.0",""
"2015","L'Aquila","Personspersquarekilometre","60.7",""
"2015","Teramo","Personspersquarekilometre","161.9",""
"2015","Pescara","Personspersquarekilometre","276.2",""
"2015","Chieti","Personspersquarekilometre","154.2",""
"2015","Molise","Personspersquarekilometre","71.5",""
