VIma.call,MApcr,Latitude,Longitude
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,60.82,-165.8417
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16097,145.7063
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.4844,-161.2609
0,50,64.5131,-165.3959
0,50,70.44499,-152.6211
0,50,64.91,-148.801
0,50,37.05137,-120.7863
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
1,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,60.0857,-164.1708
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,35.23,64.91,-148.801
0,50,15.16076,145.7063
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,60.0857,-164.1708
0,50,60.825,-164.6833
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,31.45,64.91,-148.801
0,50,15.16102,145.7063
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,61.3152,-166.0548
0,50,60.0857,-164.1708
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16247,145.7073
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,15.16092,145.7062
0,50,56.025,-160.825
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,66.25527,-166.0733
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16247,145.7073
1,24.59,56.025,-160.825
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
1,29.37,63.0203,-163.3312
0,50,71.24362,-156.5624
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.0857,-164.1708
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16241,145.7073
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,63.76677,-171.7328
0,50,60.0857,-164.1708
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,61.3152,-166.0548
0,50,61.41806,-165.4586
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16114,145.706
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,60.0857,-164.1708
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16094,145.7061
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,63.4931,-162.265
0,50,63.0203,-163.3312
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,61.562,-162.523
0,50,66.25527,-166.0733
0,50,60.0857,-164.1708
0,50,70.72479,-154.389
0,50,64.86658,-147.7271
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,60.83301,-165.0131
0,50,70.50173,-153.7596
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,61.562,-162.523
1,24.71,63.76677,-171.7328
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,60.825,-164.6833
0,50,70.54009,-151.8591
0,50,61.3255,-163.4436
0,50,64.91,-148.801
1,27.91,56.025,-160.825
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,61.3152,-166.0548
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.23357,-165.6325
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.0857,-164.1708
0,50,60.825,-164.6833
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,63.4931,-162.265
1,28.85,63.69417,-170.4789
0,50,60.0857,-164.1708
0,50,60.82,-165.8417
0,50,60.83301,-165.0131
0,50,62.44396,-163.1843
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
1,50,41.9753,-121.656
0,50,64.5131,-165.3959
0,50,60.3149,-165.0609
0,50,61.41806,-165.4586
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,60.0857,-164.1708
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,60.0857,-164.1708
0,50,60.82,-165.8417
0,50,71.24798,-156.5848
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.83301,-165.0131
0,50,60.83301,-165.0131
0,50,71.24694,-156.577
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.30685,-165.7623
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.562,-162.523
0,50,60.0857,-164.1708
0,50,63.0203,-163.3312
0,50,71.26172,-156.5298
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,56.025,-160.825
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,63.4931,-162.265
0,50,60.83301,-165.0131
0,50,70.36898,-153.1491
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,63.76677,-171.7328
0,50,70.45135,-153.037
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.22887,-165.6334
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,61.3152,-166.0548
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,70.61337,-152.8707
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.562,-162.523
0,50,61.3152,-166.0548
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,70.74327,-152.8948
0,50,62.44396,-163.1843
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,66.25527,-166.0733
0,50,60.0857,-164.1708
0,50,71.24204,-156.5604
0,50,61.3255,-163.4436
0,50,64.91,-148.801
1,30.05,56.025,-160.825
0,50,39.43576,-122.1866
0,50,41.9753,-121.656
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,70.57297,-154.5326
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,63.4931,-162.265
0,50,63.76677,-171.7328
0,50,63.0203,-163.3312
0,50,60.825,-164.6833
0,50,64.86658,-147.7271
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.562,-162.523
0,50,63.4931,-162.265
0,50,60.83301,-165.0131
0,50,70.66697,-154.5662
0,50,62.44396,-163.1843
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,61.30685,-165.7623
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.825,-164.6833
0,50,70.07335,-154.0767
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.562,-162.523
0,50,63.4931,-162.265
0,50,63.0203,-163.3312
0,50,70.35379,-153.2777
0,50,60.825,-164.6833
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.23357,-165.6325
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,60.82,-165.8417
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,63.4931,-162.265
0,50,60.825,-164.6833
0,50,70.6136,-152.8864
0,50,62.44396,-163.1843
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,61.562,-162.523
0,50,61.3152,-166.0548
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,66.25527,-166.0733
0,50,60.825,-164.6833
0,50,70.80101,-153.184
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,66.25527,-166.0733
0,50,60.0857,-164.1708
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,56.025,-160.825
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.4844,-161.2609
0,50,61.41806,-165.4586
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
1,50,63.76677,-171.7328
0,50,60.83301,-165.0131
0,50,60.825,-164.6833
0,50,62.44396,-163.1843
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,66.25527,-166.0733
0,50,63.0203,-163.3312
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.30685,-165.7623
0,50,56.025,-160.825
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
1,50,61.3152,-166.0548
0,50,63.0203,-163.3312
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
1,33.45,64.91,-148.801
0,50,61.30685,-165.7623
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,60.83301,-165.0131
0,50,64.86658,-147.7271
0,50,61.41806,-165.4586
1,32.44,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,60.82,-165.8417
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.83301,-165.0131
0,50,66.5721,-163.6636
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
1,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,60.83301,-165.0131
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.30685,-165.7623
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,63.0203,-163.3312
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.3152,-166.0548
0,50,61.3152,-166.0548
0,50,66.5721,-163.6636
0,50,61.41806,-165.4586
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,61.3152,-166.0548
1,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47971,144.8205
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.3152,-166.0548
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,64.86658,-147.7271
1,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,66.3267,-161.0862
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,71.26029,-156.5156
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,34.8,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,63.4931,-162.265
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,38.24,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
1,50,61.3152,-166.0548
0,50,66.25527,-166.0733
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,63.4931,-162.265
0,50,63.0203,-163.3312
0,50,60.82,-165.8417
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,66.5721,-163.6636
0,50,61.3255,-163.4436
0,35.74,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
1,50,63.69417,-170.4789
0,50,63.0203,-163.3312
0,50,66.5721,-163.6636
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
1,50,59.562,-164.0229
0,50,63.76677,-171.7328
0,50,64.86658,-147.7271
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.48044,144.8723
0,50,39.4295,-121.8871
1,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,60.3149,-165.0609
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,35.48,41.9836,-121.675
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,57.74613,-156.9291
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.4753,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.37345,144.7691
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,57.74613,-156.9291
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,60.0857,-164.1708
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,15.16352,145.7096
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,66.25527,-166.0733
0,50,63.76677,-171.7328
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47505,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,60.825,-164.6833
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.30685,-165.7623
0,50,13.4758,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.3152,-166.0548
0,50,60.82,-165.8417
0,50,58.42595,-157.4341
0,50,64.86658,-147.7271
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.30685,-165.7623
0,50,13.4758,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,66.25527,-166.0733
0,50,58.42595,-157.4341
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.4759,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47503,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.17177,-165.1672
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,61.30685,-165.7623
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47562,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,66.5721,-163.6636
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,60.0857,-164.1708
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.4751,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,71.24645,-156.5855
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47604,144.7733
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,66.25527,-166.0733
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
1,50,71.24764,-156.5743
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47589,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,60.83301,-165.0131
0,50,71.24875,-156.5754
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.47587,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,71.29036,-156.6584
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,71.24556,-156.5747
0,50,58.42595,-157.4341
1,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,56.025,-160.825
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.4753,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,60.83301,-165.0131
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.4753,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,64.5131,-165.3959
0,50,61.3152,-166.0548
0,50,66.5721,-163.6636
0,50,64.91,-148.801
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,66.25527,-166.0733
0,50,63.0203,-163.3312
0,50,61.41806,-165.4586
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,35.33,41.9753,-121.656
0,31.39,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,60.0857,-164.1708
0,50,60.82,-165.8417
0,50,60.83301,-165.0131
0,50,66.5721,-163.6636
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
1,32.95,64.91,-148.801
0,34.5,56.025,-160.825
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,31.54,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.0203,-163.3312
0,50,66.25527,-166.0733
0,50,60.0857,-164.1708
0,50,60.83301,-165.0131
0,50,64.86658,-147.7271
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,63.69417,-170.4789
0,50,71.24907,-156.5824
1,50,58.42595,-157.4341
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,56.025,-160.825
0,50,61.22887,-165.6334
0,50,39.4295,-121.8871
0,30.45,41.9753,-121.656
0,50,63.0203,-163.3312
0,50,61.3152,-166.0548
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,61.3152,-166.0548
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,13.4753,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.3152,-166.0548
0,50,63.0203,-163.3312
0,50,60.83301,-165.0131
0,50,66.5721,-163.6636
0,50,61.3255,-163.4436
0,50,13.4753,144.7733
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,59.562,-164.0229
0,50,60.1308,-162.0128
0,50,63.0203,-163.3312
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,41.9753,-121.656
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,39.4295,-121.8871
0,50,60.1308,-162.0128
0,50,61.3152,-166.0548
0,50,60.4844,-161.2609
0,50,60.2317,-166.1106
0,50,66.25527,-166.0733
0,50,64.91,-148.801
0,50,37.05137,-120.7863
0,50,39.43576,-122.1866
0,50,41.9836,-121.675
0,50,59.562,-164.0229
0,50,61.562,-162.523
0,50,63.0203,-163.3312
0,50,64.5131,-165.3959
0,50,60.3149,-165.0609
0,50,61.41806,-165.4586
0,50,36.72581,-120.347
0,50,39.43576,-122.1866
0,35.09,41.9836,-121.675
0,50,60.1308,-162.0128
0,50,63.4931,-162.265
0,50,66.25527,-166.0733
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.91,-148.801
0,50,61.30685,-165.7623
0,50,13.4757,144.7733
0,50,39.4295,-121.8871
0,50,60.3149,-165.0609
0,50,59.4456,-161.5457
0,50,60.0857,-164.1708
0,50,60.3149,-165.0609
0,50,60.3149,-165.0609
0,50,60.82,-165.8417
0,50,61.3255,-163.4436
0,50,64.27,-157.49
0,50,39.4295,-121.8871
0,50,60.3149,-165.0609
0,50,60.3149,-165.0609
0,50,60.83301,-165.0131
0,50,61.3255,-163.4436
0,50,64.27,-157.49
0,50,15.16352,145.7096
0,50,39.4295,-121.8871
0,50,60.3149,-165.0609
0,50,59.4456,-161.5457
0,50,60.88472,-164.7175
0,50,61.3255,-163.4436
0,50,64.27,-157.49
0,50,15.16352,145.7096
0,50,39.4295,-121.8871
0,50,60.3149,-165.0609
0,50,60.0857,-164.1708
0,50,60.3149,-165.0609
0,50,59.562,-164.0229
0,50,60.3149,-165.0609
0,50,71.26834,-156.5226
0,50,66.5721,-163.6636
0,50,61.3255,-163.4436
0,50,64.27,-157.49
0,50,39.4295,-121.8871
0,50,59.4456,-161.5457
0,50,60.3149,-165.0609
0,50,60.88472,-164.7175
0,50,61.3255,-163.4436
0,50,64.27,-157.49
0,50,61.30685,-165.7623
0,50,39.4295,-121.8871
0,50,60.3149,-165.0609
1,50,60.3149,-165.0609
0,50,63.4931,-162.265
